obj1_bin_0,obj1_nom_0,obj1_nom_1,obj1_nom_2,obj1_ord_0,obj1_ord_1,obj1_ord_2,obj1_qnt_0,obj1_qnt_1,obj1_qnt_2,obj1_qnt_3,obj1_qnt_4,obj2_bin_0,obj2_nom_0,obj2_nom_1,obj2_nom_2,obj2_ord_0,obj2_ord_1,obj2_ord_2,obj2_qnt_0,obj2_qnt_1,obj2_qnt_2,obj2_qnt_3,obj2_qnt_4,Collision
1,circle,circle,star,medium,low,high,13.49,64.64,79.44,46.57,86.36,1,star,hexagon,square,low,high,high,73.84,59.44,69.65,26.05,24.42,Да
1,triangle,circle,triangle,high,medium,high,28.28,54.01,10.73,79.28,62.94,1,star,circle,circle,medium,medium,low,3.84,94.17,42.93,15.97,36.95,Да
1,star,star,triangle,high,low,high,44.83,34.89,98.24,36.41,72.74,1,circle,circle,triangle,medium,medium,medium,33.02,9.73,93.79,11.03,90.15,Да
0,square,square,circle,medium,high,low,41.46,91.39,3.91,76.79,74.07,1,circle,triangle,circle,medium,low,medium,19.65,68.47,36.61,28.65,70.88,Да
0,star,hexagon,circle,high,medium,medium,50.29,68.02,79.48,40.53,72.41,0,hexagon,circle,triangle,high,low,medium,47.46,27.13,90.21,47.32,88.94,Да
0,triangle,triangle,hexagon,high,medium,medium,1.65,55.44,42.85,67.14,92.31,1,circle,circle,triangle,medium,low,medium,35.43,27.36,6.03,11.57,19.64,Да
1,star,square,square,high,medium,low,73.82,48.1,86.54,71.32,12.31,1,square,circle,hexagon,low,low,medium,61.78,54.41,84.92,67.58,84.91,Да
1,square,circle,triangle,low,low,high,31.54,84.3,72.83,60.25,28.34,1,circle,star,circle,medium,medium,high,56.57,92.78,30.33,87.02,42.99,Да
1,triangle,star,square,high,high,high,70.18,96.13,6.07,5.52,90.33,0,circle,star,square,low,high,medium,43.09,23.07,65.98,42.71,98.11,Да
1,square,circle,triangle,medium,low,medium,85.52,55.72,24.0,36.71,45.65,0,square,square,square,high,low,high,76.74,99.33,5.5,87.32,59.37,Да
1,square,triangle,circle,low,low,medium,68.73,4.94,95.24,77.67,40.59,0,triangle,hexagon,triangle,high,medium,high,1.48,9.15,8.0,15.1,48.74,Да
0,star,star,star,low,low,high,67.19,49.12,14.72,92.47,53.92,0,square,triangle,circle,high,medium,medium,86.58,94.02,5.7,7.75,92.52,Да
0,triangle,hexagon,hexagon,medium,medium,low,57.9,64.55,6.85,66.05,31.06,0,star,star,star,high,low,medium,0.3,1.78,48.49,81.39,38.13,Нет
0,star,star,triangle,high,low,low,0.1,81.75,15.43,96.73,59.77,1,star,star,square,high,low,low,45.2,16.22,41.62,97.48,74.87,Нет
0,triangle,circle,star,medium,medium,medium,90.38,31.05,72.03,27.44,87.94,0,star,triangle,star,low,medium,low,88.13,97.64,31.92,34.06,47.34,Нет
0,circle,square,circle,medium,low,low,83.36,67.65,3.96,13.63,39.57,0,triangle,star,circle,high,low,low,41.8,26.61,44.6,65.73,73.36,Да
0,circle,circle,hexagon,high,medium,low,19.46,4.63,43.28,32.79,20.78,1,triangle,triangle,square,medium,medium,high,75.57,0.71,31.36,65.45,27.57,Да
1,triangle,triangle,square,high,high,high,18.03,35.14,9.14,67.81,15.62,1,star,square,star,medium,medium,low,40.29,88.51,87.15,68.55,40.67,Да
1,star,hexagon,hexagon,low,medium,high,3.68,29.9,68.72,39.05,69.77,1,circle,square,square,low,low,high,85.09,91.4,56.28,57.23,34.53,Нет
0,hexagon,triangle,square,low,medium,low,37.95,8.56,25.3,65.91,7.36,1,hexagon,circle,hexagon,high,medium,high,99.92,74.44,31.02,25.64,86.88,Нет
0,triangle,triangle,triangle,high,high,medium,98.52,70.19,68.47,70.2,7.51,1,hexagon,triangle,hexagon,high,low,high,89.83,93.96,45.47,8.08,92.86,Да
0,square,square,square,high,low,high,9.73,36.85,17.53,61.4,96.13,0,triangle,triangle,triangle,high,high,medium,5.57,26.57,86.72,1.36,73.55,Да
1,circle,circle,square,medium,medium,high,56.5,21.79,39.62,77.89,66.7,0,triangle,square,circle,high,high,high,14.83,64.53,40.91,18.03,82.16,Да
0,triangle,square,hexagon,high,medium,high,26.49,14.71,92.55,23.31,18.92,1,hexagon,star,square,low,medium,low,54.19,74.23,42.72,12.0,35.39,Да
0,triangle,square,triangle,high,medium,medium,86.16,90.37,38.4,10.97,63.25,0,circle,triangle,star,low,medium,low,96.16,97.36,33.77,3.82,15.07,Да
1,triangle,star,circle,high,high,high,50.72,13.88,11.4,4.83,57.88,1,circle,triangle,square,high,low,low,40.63,89.81,26.05,9.04,68.66,Да
1,square,circle,hexagon,high,medium,high,85.36,86.57,37.0,97.61,77.92,0,triangle,star,square,low,low,low,27.7,5.91,47.18,4.88,63.73,Да
0,star,star,triangle,high,medium,low,92.96,51.97,45.46,71.78,42.37,0,circle,square,star,high,low,high,96.5,33.9,73.66,54.81,26.38,Да
0,hexagon,circle,star,medium,high,medium,63.36,3.11,45.85,23.84,1.68,1,hexagon,triangle,star,high,medium,low,70.88,61.51,36.8,5.72,91.24,Да
1,square,square,circle,high,low,low,28.28,95.82,70.92,47.69,44.02,1,triangle,triangle,hexagon,medium,medium,high,77.04,85.54,22.68,99.62,35.75,Да
1,hexagon,hexagon,square,medium,high,low,44.84,55.31,12.47,6.22,69.13,0,square,star,triangle,low,low,medium,11.07,27.97,66.0,50.17,81.52,Да
0,circle,star,star,medium,low,low,63.15,31.76,46.16,66.47,95.73,0,triangle,circle,star,medium,low,low,26.26,0.81,80.86,90.11,12.91,Да
0,hexagon,circle,square,low,high,low,65.09,26.82,25.4,96.71,84.01,0,star,star,square,medium,medium,high,50.36,18.7,2.18,48.78,28.67,Да
0,hexagon,star,triangle,medium,medium,low,6.7,31.72,44.45,70.58,2.32,0,circle,star,hexagon,low,high,high,73.64,42.53,63.24,13.59,61.44,Нет
0,circle,circle,circle,low,high,low,35.06,21.49,17.3,62.26,24.46,1,circle,circle,circle,medium,medium,high,34.73,6.11,90.09,84.06,24.19,Да
0,square,star,circle,high,low,high,53.24,24.55,23.55,92.22,54.99,1,hexagon,triangle,hexagon,medium,high,low,20.43,4.23,8.84,23.77,95.65,Да
1,square,hexagon,hexagon,low,low,medium,33.64,37.91,55.28,51.24,5.53,1,triangle,circle,hexagon,medium,medium,low,43.72,40.16,89.93,4.05,55.16,Да
0,circle,circle,triangle,high,low,low,57.81,52.06,30.13,74.51,59.56,1,hexagon,hexagon,hexagon,high,high,low,42.43,64.79,11.78,19.1,73.15,Да
0,square,hexagon,square,high,medium,medium,17.6,72.57,15.96,93.28,42.91,1,triangle,circle,square,medium,medium,high,87.3,71.05,99.68,59.95,56.15,Да
0,star,hexagon,square,low,high,medium,3.46,30.31,61.96,64.69,66.86,1,triangle,square,star,high,low,high,93.38,53.28,51.18,43.47,40.68,Да
0,hexagon,hexagon,square,medium,medium,high,34.13,13.52,83.65,52.6,22.05,0,square,triangle,triangle,low,high,medium,16.88,43.59,73.0,16.16,82.21,Да
1,square,star,square,high,medium,medium,56.82,2.06,82.14,58.04,18.72,1,circle,hexagon,circle,high,high,high,27.95,1.88,6.28,53.3,2.26,Да
1,hexagon,triangle,circle,low,low,medium,1.1,37.21,83.41,76.94,91.52,0,star,hexagon,triangle,high,high,high,78.6,26.26,10.25,95.31,42.68,Да
0,square,square,circle,medium,low,medium,61.16,79.09,1.72,5.19,34.36,1,star,circle,square,high,medium,medium,24.5,66.99,96.33,72.66,88.11,Да
1,hexagon,triangle,square,medium,high,medium,35.45,32.89,68.61,32.81,97.11,1,circle,hexagon,triangle,medium,medium,low,26.46,44.96,98.85,6.92,8.51,Да
1,circle,triangle,hexagon,high,low,high,99.31,21.72,99.88,5.15,15.97,1,hexagon,triangle,triangle,low,medium,high,67.66,26.41,27.71,31.98,20.75,Да
1,circle,star,star,medium,low,high,78.28,91.16,72.65,78.62,75.33,1,star,triangle,circle,medium,high,medium,51.08,22.94,34.19,69.24,96.06,Да
1,circle,triangle,triangle,medium,medium,low,29.1,66.23,26.58,91.49,20.16,0,square,star,hexagon,medium,low,high,70.36,1.73,1.0,14.01,95.9,Да
1,star,triangle,square,high,high,medium,97.15,97.57,56.4,39.95,71.58,0,square,star,star,high,medium,medium,7.26,82.51,95.6,53.87,38.45,Да
1,star,star,triangle,medium,low,medium,27.84,56.08,47.81,25.21,26.23,1,square,square,star,medium,high,low,50.42,87.8,91.76,54.61,75.23,Да
0,circle,square,square,low,low,high,10.83,54.09,45.9,4.06,33.17,1,star,circle,triangle,high,low,high,67.28,36.57,11.6,8.84,62.58,Да
0,hexagon,square,hexagon,medium,medium,high,2.69,97.2,72.26,0.68,64.13,0,square,hexagon,circle,low,medium,medium,47.44,70.13,36.51,60.61,49.3,Да
0,circle,triangle,star,low,low,high,78.35,61.07,12.69,54.53,3.36,1,square,star,star,low,high,low,12.78,6.5,96.67,90.01,81.39,Нет
1,circle,square,square,medium,low,medium,31.91,51.47,11.94,33.34,24.66,0,hexagon,triangle,star,high,high,medium,13.39,88.87,12.58,65.17,65.09,Да
0,triangle,star,square,high,high,high,98.43,23.87,50.65,96.41,85.73,0,circle,hexagon,star,low,medium,medium,58.8,90.68,87.37,91.55,9.11,Нет
0,star,hexagon,star,medium,medium,medium,61.82,38.29,97.39,81.75,31.14,0,star,circle,triangle,medium,high,high,14.4,15.68,20.17,61.35,83.96,Да
1,star,circle,square,low,medium,high,16.43,56.21,6.15,45.09,95.58,0,circle,hexagon,square,medium,low,low,30.38,78.06,6.83,75.18,27.44,Да
1,circle,star,circle,medium,low,medium,33.6,56.43,37.05,19.86,14.32,0,square,hexagon,triangle,high,low,high,44.12,47.32,14.22,89.26,63.3,Да
1,circle,square,hexagon,high,medium,low,51.23,45.55,50.88,38.28,72.15,1,hexagon,square,triangle,low,low,low,59.33,68.1,70.99,46.33,77.54,Да
1,triangle,triangle,circle,medium,medium,high,72.17,68.94,0.13,7.16,16.32,0,circle,circle,square,medium,low,high,26.53,47.47,13.73,15.8,89.76,Да
1,triangle,square,hexagon,medium,high,low,59.14,15.69,29.47,62.27,76.38,0,triangle,hexagon,star,medium,medium,low,40.52,7.87,0.37,11.93,92.53,Да
1,star,triangle,circle,low,medium,high,26.0,86.75,11.08,86.51,21.32,0,star,triangle,triangle,low,high,medium,36.78,84.0,77.57,95.35,92.58,Да
0,star,circle,circle,medium,high,high,47.6,73.74,70.55,43.54,86.61,0,square,triangle,hexagon,medium,medium,low,9.71,8.57,65.55,54.69,65.72,Нет
0,star,hexagon,square,low,high,medium,21.65,82.41,43.9,48.04,62.42,0,square,square,star,low,high,medium,80.38,36.02,87.82,68.31,62.42,Нет
1,star,hexagon,hexagon,high,low,low,34.98,3.54,62.26,93.78,88.11,1,triangle,star,star,medium,high,medium,74.24,98.6,57.77,61.18,1.48,Да
0,hexagon,star,hexagon,medium,medium,medium,28.56,78.22,60.24,30.96,62.8,1,square,circle,star,low,low,high,78.41,42.67,4.56,56.49,8.45,Да
1,circle,circle,square,high,low,medium,89.86,73.97,35.78,10.17,80.66,0,circle,hexagon,triangle,high,low,low,14.73,82.03,2.16,55.94,39.26,Нет
1,hexagon,star,hexagon,high,medium,medium,78.81,2.03,3.54,6.9,86.99,1,square,square,circle,medium,high,high,51.75,16.89,78.53,47.3,79.29,Да
1,square,circle,hexagon,low,medium,medium,53.16,45.08,26.77,76.82,46.89,1,circle,triangle,circle,medium,medium,low,33.03,83.01,88.99,88.44,59.21,Да
0,star,circle,square,medium,medium,high,17.42,30.47,48.12,21.83,67.34,0,circle,hexagon,square,low,low,low,34.85,46.12,80.03,12.09,23.52,Да
0,star,hexagon,triangle,low,high,medium,59.36,25.57,20.27,99.89,2.66,1,star,triangle,circle,high,low,high,6.58,50.99,37.4,71.59,12.29,Да
1,circle,circle,star,low,medium,high,35.46,15.7,93.77,96.31,49.64,1,star,hexagon,star,medium,medium,low,94.58,96.87,66.21,68.08,46.82,Да
1,star,circle,circle,low,medium,high,3.73,25.33,41.36,85.38,21.25,1,star,circle,hexagon,low,high,high,93.97,88.61,7.78,6.24,91.29,Нет
0,star,square,hexagon,medium,high,medium,68.92,76.21,35.22,50.39,11.45,1,star,triangle,hexagon,high,medium,medium,40.83,34.78,71.82,21.71,5.31,Да
1,hexagon,circle,star,low,low,high,25.57,90.78,10.76,50.78,99.65,0,triangle,square,star,low,low,medium,85.44,94.94,24.96,78.77,46.26,Нет
1,square,hexagon,square,high,low,low,23.42,35.11,27.61,93.22,99.71,1,triangle,square,triangle,low,high,low,33.01,10.31,93.43,23.38,5.9,Да
1,hexagon,hexagon,hexagon,medium,high,low,66.38,28.54,57.85,29.73,21.29,0,hexagon,square,triangle,high,high,high,55.94,2.62,33.77,57.77,25.01,Да
1,triangle,hexagon,star,high,medium,low,87.14,29.32,81.96,48.67,89.74,1,circle,square,star,low,high,low,74.46,53.26,33.93,8.37,95.38,Да
1,star,triangle,circle,low,low,low,28.2,53.43,77.34,40.26,89.7,0,hexagon,star,star,medium,low,medium,52.31,76.99,28.63,22.29,10.47,Да
0,hexagon,star,star,low,high,high,77.76,4.56,68.51,35.86,97.64,1,triangle,hexagon,square,medium,low,low,16.38,22.09,63.35,89.09,5.08,Да
1,circle,circle,triangle,high,high,high,88.57,57.46,93.25,89.18,39.23,0,hexagon,hexagon,triangle,high,medium,medium,37.9,8.03,9.69,36.18,8.72,Да
1,square,triangle,hexagon,high,medium,low,21.1,92.02,24.3,72.44,93.2,0,circle,hexagon,circle,medium,high,medium,75.95,84.55,5.35,80.59,69.17,Да
0,square,hexagon,circle,low,low,low,91.74,49.25,23.47,94.45,78.18,0,star,star,circle,high,low,medium,78.09,98.63,69.61,47.85,1.22,Да
0,circle,hexagon,circle,medium,high,low,28.31,39.85,4.66,7.21,73.49,1,square,square,triangle,low,low,high,33.79,69.43,94.56,32.23,39.37,Да
0,circle,hexagon,circle,medium,medium,low,21.78,3.97,70.37,82.73,24.78,0,triangle,circle,hexagon,high,high,high,54.05,97.53,74.37,56.66,95.33,Нет
1,star,circle,triangle,low,high,high,36.07,54.77,80.11,32.8,49.05,1,circle,square,star,medium,medium,medium,20.71,83.27,24.99,53.4,6.89,Да
1,square,triangle,star,low,high,low,22.82,13.64,25.97,59.1,78.8,1,square,star,square,medium,medium,medium,25.11,25.19,36.22,98.48,93.21,Да
1,circle,triangle,circle,high,high,low,57.25,46.16,79.07,70.36,84.68,0,triangle,circle,square,high,high,medium,14.48,10.98,20.34,34.44,11.75,Да
1,triangle,square,triangle,high,low,medium,47.28,30.89,70.9,14.16,19.78,1,circle,star,square,medium,medium,medium,43.79,80.89,68.41,65.37,12.78,Да
0,square,star,hexagon,low,low,medium,66.98,26.08,54.1,74.85,31.12,0,triangle,triangle,circle,high,high,high,71.99,65.96,23.73,68.95,60.48,Да
1,circle,hexagon,hexagon,low,low,high,72.43,95.75,55.35,34.07,16.26,0,circle,hexagon,hexagon,medium,low,high,87.92,81.29,57.13,62.63,24.39,Да
1,hexagon,square,square,low,low,low,8.18,78.77,70.51,27.86,15.13,1,triangle,hexagon,hexagon,high,low,high,54.47,71.84,83.95,47.92,0.31,Да
0,circle,circle,triangle,high,medium,low,15.36,11.95,99.82,47.15,21.34,0,triangle,star,square,medium,low,high,65.2,50.52,51.64,78.35,74.95,Нет
1,square,square,circle,low,high,medium,78.97,31.63,31.91,78.29,90.93,1,star,circle,star,medium,medium,low,26.68,94.08,59.35,76.82,37.09,Да
0,star,hexagon,triangle,low,high,low,6.62,70.34,7.27,40.9,36.26,1,circle,triangle,star,high,medium,low,20.21,75.36,96.81,95.9,90.81,Да
0,triangle,square,triangle,high,high,low,65.88,82.36,69.95,54.52,49.76,0,hexagon,triangle,star,medium,medium,high,39.57,0.85,31.92,97.7,27.81,Нет
0,circle,hexagon,star,high,high,low,66.35,52.65,2.88,23.85,1.17,0,square,square,square,medium,medium,low,55.89,70.43,79.74,21.52,66.93,Да
0,square,square,square,medium,low,medium,73.71,90.03,89.48,31.79,75.3,1,triangle,square,star,low,high,medium,3.36,54.41,68.68,65.44,32.64,Да
0,circle,hexagon,triangle,high,low,medium,21.87,36.16,97.27,94.14,28.86,0,star,circle,triangle,low,medium,low,9.21,13.83,11.32,85.65,14.83,Да
0,circle,triangle,circle,medium,high,low,15.11,7.61,72.64,91.9,70.42,1,hexagon,square,square,low,medium,high,63.08,43.51,98.98,96.23,97.48,Да
1,square,square,square,medium,low,low,45.0,94.15,34.31,88.76,19.89,0,triangle,hexagon,hexagon,high,medium,high,19.93,52.42,68.96,14.27,58.82,Да
1,hexagon,triangle,hexagon,low,low,low,4.28,41.38,22.57,38.85,37.7,1,circle,star,circle,high,medium,medium,45.34,46.85,1.39,94.91,83.97,Да
1,square,star,triangle,low,low,low,84.18,2.31,11.02,2.93,51.76,1,square,hexagon,triangle,medium,medium,high,93.65,43.44,72.23,22.55,25.02,Да
0,square,star,star,high,low,high,74.68,71.92,0.59,91.9,63.13,1,hexagon,triangle,circle,medium,high,high,86.26,63.12,13.39,57.25,39.32,Да
1,star,star,circle,low,high,medium,88.47,25.18,43.04,40.08,16.49,1,square,triangle,triangle,low,low,high,6.37,65.86,29.33,65.43,47.69,Нет
1,circle,square,triangle,high,medium,high,6.98,9.1,64.71,80.36,43.23,1,triangle,star,square,medium,medium,high,5.87,69.75,34.84,87.95,62.96,Да
0,circle,star,star,low,high,high,92.09,84.41,37.64,51.57,1.18,1,star,circle,hexagon,high,low,high,14.52,76.14,30.98,80.37,39.49,Да
1,square,triangle,hexagon,medium,medium,high,75.66,24.26,43.82,89.34,13.27,0,hexagon,triangle,triangle,high,medium,high,11.64,83.31,74.44,93.45,24.74,Да
0,hexagon,triangle,triangle,medium,high,high,11.28,54.34,68.52,11.69,32.82,1,triangle,circle,square,medium,medium,low,25.38,57.42,75.33,78.74,18.99,Да
1,star,star,star,low,medium,low,10.47,61.23,40.9,82.98,93.68,1,triangle,hexagon,hexagon,medium,high,high,37.21,7.29,52.85,33.87,59.93,Да
0,hexagon,star,circle,high,low,low,90.0,94.5,77.34,86.74,88.33,0,square,square,circle,high,low,medium,8.29,36.48,56.7,17.88,24.77,Нет
0,hexagon,circle,circle,medium,low,low,46.61,39.65,64.23,29.01,52.38,1,star,star,triangle,medium,high,low,46.05,0.38,31.36,15.57,39.66,Да
0,star,circle,hexagon,low,high,low,99.88,50.14,67.14,62.52,60.44,1,hexagon,square,square,high,low,high,52.98,59.52,2.32,8.75,3.47,Да
1,star,square,square,high,medium,medium,63.5,30.17,61.93,5.5,28.83,0,square,circle,triangle,low,high,low,66.16,97.51,35.17,93.24,25.64,Да
0,hexagon,circle,triangle,low,medium,medium,68.79,46.64,11.97,31.34,66.99,0,square,circle,star,high,high,high,40.63,82.71,0.94,48.62,48.3,Да
1,hexagon,triangle,star,high,high,low,46.79,0.71,68.41,37.26,23.71,0,triangle,hexagon,triangle,high,low,high,29.59,48.62,86.48,96.54,79.6,Да
0,hexagon,triangle,hexagon,high,low,low,43.69,85.87,59.22,9.49,0.25,0,triangle,hexagon,hexagon,medium,high,low,64.32,70.82,64.08,77.49,37.3,Да
1,circle,square,hexagon,medium,low,low,80.18,6.6,57.43,43.33,96.32,1,triangle,circle,star,low,high,low,91.12,74.19,97.93,95.38,29.52,Да
1,circle,square,star,low,medium,low,44.87,24.61,59.84,64.79,38.16,1,circle,hexagon,hexagon,high,medium,medium,39.65,59.48,18.29,86.86,51.61,Да
1,circle,hexagon,square,medium,medium,low,49.84,71.91,98.71,64.92,52.27,1,hexagon,star,circle,low,low,low,29.34,88.56,65.78,58.33,4.98,Да
1,circle,circle,square,medium,medium,medium,39.09,64.15,43.61,47.0,10.01,0,hexagon,triangle,star,low,high,high,71.77,32.18,18.79,22.58,35.39,Да
0,star,hexagon,hexagon,medium,low,medium,19.63,75.18,10.61,12.34,52.73,0,star,star,star,medium,low,high,87.73,67.34,63.9,25.4,13.53,Нет
0,square,star,hexagon,high,high,low,84.89,50.52,51.29,7.88,90.24,0,circle,circle,hexagon,high,high,medium,95.98,6.46,49.18,37.14,25.35,Да
1,circle,triangle,hexagon,medium,medium,medium,22.07,92.86,14.99,82.25,87.76,1,star,triangle,square,low,high,low,22.01,13.82,66.47,2.43,39.07,Да
1,hexagon,square,hexagon,medium,medium,medium,30.17,94.5,80.64,55.96,57.79,0,star,circle,triangle,low,medium,low,30.28,93.85,72.53,66.68,5.8,Да
0,square,star,hexagon,low,high,high,59.28,75.79,24.96,74.99,85.67,1,circle,star,circle,high,medium,medium,90.59,54.31,52.28,55.52,79.72,Да
0,circle,hexagon,triangle,medium,low,low,32.61,32.17,99.57,3.3,36.42,1,circle,circle,circle,high,medium,low,27.0,75.44,49.38,10.1,27.47,Да
0,triangle,star,triangle,low,medium,low,35.34,4.12,17.76,44.15,19.25,0,circle,hexagon,square,high,medium,low,34.56,86.93,6.97,82.49,23.28,Нет
0,triangle,star,triangle,medium,low,medium,0.39,54.93,37.8,90.38,42.16,1,star,circle,hexagon,high,high,low,63.95,93.41,36.37,82.27,34.36,Да
1,star,square,circle,high,medium,medium,80.1,0.91,14.62,70.81,80.96,1,hexagon,star,circle,low,low,low,56.81,8.98,30.2,11.86,36.78,Да
1,triangle,circle,triangle,high,high,medium,49.44,80.94,41.92,76.63,70.69,1,star,hexagon,triangle,low,medium,high,87.79,70.18,62.56,20.39,81.27,Да
0,star,square,triangle,low,high,medium,19.62,58.8,48.41,47.11,38.46,1,square,triangle,square,medium,high,low,61.18,62.98,27.6,25.04,28.48,Да
1,star,square,square,low,medium,low,71.22,61.89,74.34,74.5,34.15,0,triangle,star,star,high,medium,medium,48.89,60.01,23.24,52.56,46.05,Да
1,star,circle,hexagon,medium,high,medium,65.6,6.04,0.14,67.22,96.43,0,hexagon,square,triangle,low,high,medium,7.39,14.54,84.87,94.49,49.82,Да
1,square,circle,star,high,high,medium,37.64,58.59,23.08,13.37,26.34,0,square,square,hexagon,low,low,medium,97.5,77.32,82.85,66.53,30.56,Нет
0,square,square,square,high,medium,low,57.81,17.97,26.99,9.11,30.81,1,hexagon,star,hexagon,high,high,low,42.23,31.56,32.85,68.11,78.33,Да
1,triangle,circle,circle,low,medium,medium,66.67,40.26,60.06,17.66,34.73,0,square,star,square,high,medium,high,57.26,22.22,8.57,29.14,62.4,Да
1,square,triangle,square,medium,low,high,6.2,31.92,27.72,7.95,78.3,1,triangle,square,star,medium,low,medium,50.2,70.73,49.76,62.41,72.1,Да
1,circle,star,star,high,low,low,41.76,24.63,48.68,57.8,85.02,1,triangle,square,star,low,high,medium,73.8,21.54,45.13,21.13,5.46,Да
1,star,star,square,low,low,medium,52.47,44.71,48.78,96.52,21.71,0,hexagon,square,square,low,high,high,64.65,49.87,86.98,71.1,81.95,Да
0,circle,hexagon,square,medium,low,medium,72.33,76.19,81.04,77.35,40.74,1,star,star,square,low,high,medium,34.27,31.75,54.69,23.49,24.04,Да
1,square,square,triangle,low,high,low,38.17,23.32,87.59,74.53,86.54,1,square,hexagon,square,low,low,low,52.0,82.35,94.28,1.4,9.18,Нет
0,hexagon,star,circle,medium,low,medium,17.08,51.05,97.7,83.01,31.36,0,triangle,circle,star,medium,high,medium,82.6,95.44,48.33,52.37,66.1,Нет
1,square,star,triangle,high,medium,high,8.96,35.67,84.08,90.12,40.38,0,square,circle,hexagon,high,high,low,63.35,82.46,66.73,29.8,21.8,Нет
1,star,star,star,low,medium,high,80.94,65.42,87.8,30.4,55.37,1,circle,hexagon,hexagon,high,low,high,95.46,39.69,47.97,62.9,40.65,Да
1,hexagon,circle,circle,high,low,low,47.92,56.71,97.1,9.02,64.14,1,star,circle,triangle,high,high,high,75.39,16.28,32.11,74.61,70.79,Да
1,hexagon,circle,star,low,medium,high,22.93,65.01,82.74,75.13,30.36,1,star,hexagon,hexagon,high,medium,medium,48.52,69.84,2.75,81.38,10.27,Да
1,star,star,star,low,low,low,80.48,98.23,20.46,42.68,57.59,1,hexagon,hexagon,square,low,low,low,80.7,90.37,79.33,98.15,12.77,Да
1,triangle,triangle,square,high,medium,high,81.19,50.7,79.24,94.54,72.44,0,square,circle,triangle,medium,high,high,44.22,40.15,90.31,55.56,66.49,Да
1,square,circle,square,low,medium,low,65.13,10.28,70.95,93.35,9.01,0,square,circle,circle,high,high,medium,21.32,4.08,73.36,48.25,44.96,Да
1,square,star,square,medium,high,medium,12.01,4.48,55.59,97.41,99.93,1,triangle,circle,star,high,low,medium,62.97,12.44,27.24,24.56,22.12,Да
0,hexagon,hexagon,square,medium,high,medium,30.35,5.04,17.45,77.48,93.27,0,circle,triangle,triangle,low,high,medium,35.39,38.27,81.7,74.69,51.58,Да
1,hexagon,star,circle,medium,low,low,88.25,35.22,4.8,61.29,15.29,0,circle,circle,circle,high,high,high,2.49,49.93,61.29,48.27,61.86,Да
0,star,square,triangle,low,high,high,12.15,72.46,21.71,76.69,33.19,0,square,star,square,high,low,low,21.41,29.06,68.29,32.7,40.51,Да
0,star,star,circle,low,high,low,70.06,84.01,87.69,27.52,28.15,0,triangle,star,hexagon,low,low,low,16.71,48.75,6.63,43.21,17.29,Нет
1,triangle,square,square,low,high,medium,25.61,59.4,26.96,0.22,2.21,0,star,triangle,hexagon,medium,low,low,79.49,95.88,58.18,37.05,64.75,Да
0,hexagon,hexagon,hexagon,high,low,low,3.42,48.0,44.7,46.1,50.2,0,hexagon,star,triangle,low,high,medium,72.67,7.7,56.11,97.85,12.12,Нет
1,square,hexagon,star,low,low,medium,68.91,84.66,99.76,63.97,15.82,1,star,circle,circle,medium,high,low,61.45,80.35,66.17,22.64,65.35,Да
0,star,triangle,square,low,medium,low,26.49,5.67,50.95,83.89,13.67,0,circle,triangle,hexagon,medium,medium,high,93.43,45.53,77.16,41.45,27.08,Нет
0,circle,star,square,high,high,low,74.3,32.36,76.75,5.08,21.07,0,circle,square,square,medium,high,medium,17.81,65.37,40.46,30.73,0.14,Нет
0,square,circle,star,low,medium,high,36.7,5.74,79.5,4.57,75.96,1,square,square,circle,low,high,high,16.32,96.94,15.5,17.16,46.58,Нет
1,hexagon,triangle,star,high,medium,medium,21.94,93.11,87.93,93.67,12.92,0,circle,hexagon,circle,low,low,high,90.91,45.96,92.39,29.95,31.0,Да
1,star,triangle,triangle,high,medium,low,91.0,8.92,33.28,20.13,62.85,0,triangle,circle,hexagon,high,low,high,64.69,9.6,77.66,48.93,22.94,Да
0,star,square,circle,high,low,low,35.52,95.96,15.25,68.83,29.08,1,star,hexagon,triangle,low,high,low,55.76,82.79,54.04,63.16,49.85,Да
0,circle,triangle,star,high,low,high,91.45,73.08,88.86,14.69,6.84,1,square,square,triangle,low,high,medium,73.99,26.47,35.45,61.69,33.66,Да
1,triangle,triangle,circle,high,high,low,96.13,49.45,60.96,90.12,97.79,0,triangle,star,triangle,medium,low,medium,28.17,90.52,98.4,77.27,29.5,Нет
0,square,triangle,square,medium,medium,low,40.64,31.26,59.58,74.8,64.77,1,triangle,triangle,hexagon,high,low,high,59.49,8.19,9.35,7.13,76.26,Да
1,star,square,hexagon,medium,medium,low,71.83,53.71,56.98,5.45,20.36,0,hexagon,square,star,high,medium,medium,42.69,22.8,93.46,31.44,8.3,Да
1,triangle,hexagon,hexagon,low,low,high,39.66,64.27,3.51,27.22,50.62,0,circle,hexagon,square,low,low,medium,30.7,96.81,40.41,35.26,39.79,Да
1,circle,triangle,triangle,low,high,high,65.64,48.13,24.88,96.98,38.85,0,circle,star,square,low,medium,low,87.63,88.03,9.68,69.22,24.68,Да
0,circle,hexagon,triangle,low,medium,high,77.19,91.75,67.25,84.62,17.54,0,triangle,triangle,triangle,low,high,medium,16.07,21.88,37.92,20.75,28.54,Нет
0,square,hexagon,triangle,low,high,low,63.85,13.93,3.3,4.77,96.12,0,square,star,triangle,low,medium,high,1.79,77.65,74.97,21.43,44.19,Нет
